"Person_ID","Crash_Date","Crash_Location","Victim","Crash_Circumstances","Longitude","Latitude","Location"
"O976857","10/14/2020 07:47:00 PM","5031 S HALSTED ST","PEDESTRIAN",,"-87.64522","41.802543","POINT (-87.64522 41.802543)"
"O978009","10/14/2020 02:37:00 PM","2605 W VAN BUREN ST","PASSENGER",,"-87.69162","41.875922","POINT (-87.69162 41.875922)"
"O975453","10/12/2020 07:35:00 AM","5800 N PULASKI RD","DRIVER",,"-87.72866342","41.98592799","POINT (-87.72866342 41.98592799)"
"O974813","10/11/2020 04:20:00 AM","4768 S ARCHER AVE","PASSENGER",,"-87.71619","41.806923","POINT (-87.71619 41.806923)"
"O974151","10/10/2020 03:47:00 AM","2602 S WESTERN AVE","MOTORCYCLIST",,"-87.68559","41.844692","POINT (-87.68559 41.844692)"
"O971000","10/04/2020 10:45:00 PM","2709 E 79TH ST","DRIVER",,"-87.55847","41.751726","POINT (-87.55847 41.751726)"
"O970669","10/04/2020 09:53:00 AM","1010 W 79TH ST","DRIVER",,"-87.64937293","41.75067219","POINT (-87.64937293 41.75067219)"
"O969768","10/03/2020 01:52:00 AM","10833 S HALSTED","DRIVER",,"-87.64237","41.696855","POINT (-87.64237 41.696855)"
"O969412","10/02/2020 04:30:00 PM","617 S PULASKI RD","PEDESTRIAN",,"-87.72526","41.872973","POINT (-87.72526 41.872973)"
"O963660","09/23/2020 01:34:00 PM","7801 S STATE ST","DRIVER",,"-87.62446","41.752728","POINT (-87.62446 41.752728)"
"O961855","09/20/2020 04:59:00 PM","6235 S DR MARTIN LUTHER KING JR DR","MOTORCYCLIST",,"-87.6155","41.781016","POINT (-87.6155 41.781016)"
"O961610","09/20/2020 05:24:00 AM","930 W GARFIELD BLVD","DRIVER",,"-87.64885","41.794368","POINT (-87.64885 41.794368)"
"O960267","09/18/2020 07:35:00 AM","1402 E 95TH ST","DRIVER",,"-87.58982","41.722383","POINT (-87.58982 41.722383)"
"O979300","09/16/2020 02:14:00 AM","6259 S HARLEM AVE","MOTORCYCLIST",,"-87.80076","41.77739","POINT (-87.80076 41.77739)"
"P218319","09/13/2020 11:10:00 PM","5830 S CICERO AVE","DRIVER",,"-87.74151","41.786812","POINT (-87.74151 41.786812)"
"O955550","09/10/2020 03:00:00 PM","4923 S DR MARTIN LUTHER KING JR DR","PASSENGER",,"-87.61633","41.805032","POINT (-87.61633 41.805032)"
"O954767","09/09/2020 07:50:00 AM","2000 W WARREN BLVD","CYCLIST",,"-87.67679","41.88234","POINT (-87.67679 41.88234)"
,"09/08/2020 02:57:00 AM","REPORTED BY EXTERNAL POLICE DEPARTMENT","DRIVER",,"-87.59296892","41.70203184","POINT (-87.59296892 41.70203184)"
"O953575","09/06/2020 11:20:00 PM","3358 W 114TH ST","PEDESTRIAN",,"-87.70539","41.686628","POINT (-87.70539 41.686628)"
"P217433","09/06/2020 04:27:00 AM","3000 S LAKE SHORE DR SB","DRIVER",,"-87.60938","41.839965","POINT (-87.60938 41.839965)"
"P217431","09/06/2020 04:27:00 AM","3000 S LAKE SHORE DR SB","PASSENGER",,"-87.60938","41.839965","POINT (-87.60938 41.839965)"
"P217370","09/06/2020 03:20:00 AM","1000 N LAKE SHORE DR NB","DRIVER",,"-87.61978","41.901003","POINT (-87.61978 41.901003)"
"P217371","09/06/2020 03:20:00 AM","1000 N LAKE SHORE DR NB","PASSENGER",,"-87.61978","41.901003","POINT (-87.61978 41.901003)"
"O950892","09/02/2020 11:29:00 PM","5200 N LAKE SHORE DR NB","PEDESTRIAN",,"-87.65044","41.976707","POINT (-87.65044 41.976707)"
"P216851","09/02/2020 12:27:00 PM","8001 S HALSTED ST","PASSENGER",,"-87.64384","41.748731","POINT (-87.64384 41.748731)"
"O946990","08/27/2020 10:22:00 PM","4800 S LAKE SHORE DR NB","DRIVER",,"-87.58719","41.808845","POINT (-87.58719 41.808845)"
"O946888","08/27/2020 03:20:00 PM","6900 S DAMEN AVE","PEDESTRIAN",,"-87.67377","41.768393","POINT (-87.67377 41.768393)"
"O942990","08/21/2020 06:00:00 PM","5170 S ARCHER AVE","CYCLIST",,"-87.73313","41.800313","POINT (-87.73313 41.800313)"
"O942530","08/21/2020 01:00:00 AM","4840 N LAKE SHORE DR NB","PEDESTRIAN",,"-87.64837","41.970951","POINT (-87.64837 41.970951)"
"O942495","08/20/2020 08:08:00 PM","5199 S PAYNE DR","PEDESTRIAN",,"-87.60744328","41.8002944","POINT (-87.60744328 41.8002944)"
"O941090","08/18/2020 04:30:00 PM","4363 W MONTROSE AVE","MOTORCYCLIST",,"-87.73811","41.960722","POINT (-87.73811 41.960722)"
"O982037","08/07/2020 12:27:00 PM","3307 S ASHLAND AVE","PEDESTRIAN",,"-87.6655","41.833963","POINT (-87.6655 41.833963)"
"O930863","08/02/2020 10:41:00 PM","4005 W 36TH ST","PEDESTRIAN",,"-87.72477825","41.84414469","POINT (-87.72477825 41.84414469)"
"P212634","08/02/2020 08:23:00 PM","5799 S LAKE SHORE DR","PASSENGER",,"-87.57898","41.790282","POINT (-87.57898 41.790282)"
"O929442","07/31/2020 10:40:00 PM","457 W 76TH ST","DRIVER",,"-87.63672","41.756109","POINT (-87.63672 41.756109)"
"P212207","07/31/2020 03:43:00 PM","4780 S ARCHER AVE","PASSENGER",,"-87.71660108","41.8066509","POINT (-87.71660108 41.8066509)"
"O928687","07/31/2020 12:12:00 PM","6438 N SHERIDAN RD","PEDESTRIAN",,"-87.66082","41.999335","POINT (-87.66082 41.999335)"
"O929077","07/31/2020 10:56:00 AM","458 W 87TH ST","MOTORCYCLIST",,"-87.63626","41.736287","POINT (-87.63626 41.736287)"
"O928037","07/29/2020 10:15:00 PM","1403 W ROOSEVELT RD","PEDESTRIAN",,"-87.66177","41.866806","POINT (-87.66177 41.866806)"
"O928066","07/29/2020 09:56:00 PM","4005 W DIVISION ST","PEDESTRIAN",,"-87.72654341","41.90255578","POINT (-87.72654341 41.90255578)"
"O926873","07/28/2020 08:03:00 AM","3401 W OGDEN AVE","DRIVER",,"-87.71024","41.856019","POINT (-87.71024 41.856019)"
"O926730","07/27/2020 07:32:00 PM","3401 W NORTH AVE","PEDESTRIAN",,"-87.71195","41.909943","POINT (-87.71195 41.909943)"
"P211164","07/24/2020 06:15:00 PM","2150 W 43RD ST","PASSENGER",,"-87.6786","41.815863","POINT (-87.6786 41.815863)"
"O921820","07/19/2020 09:05:00 PM","5841 S RUSSELL DR","MOTORCYCLIST",,"-87.61491","41.788113","POINT (-87.61491 41.788113)"
"O921838","07/19/2020 04:45:00 PM","5201 S CICERO AVE","DRIVER",,"-87.74278","41.798565","POINT (-87.74278 41.798565)"
"O919651","07/16/2020 04:19:00 PM","3235 W LAKE ST","DRIVER",,"-87.70759658","41.88432205","POINT (-87.70759658 41.88432205)"
"O918558","07/14/2020 10:40:00 PM","751 N KEDZIE AVE","MOTORCYCLIST",,"-87.7064","41.895237","POINT (-87.7064 41.895237)"
"O917328","07/13/2020 03:50:00 AM","6327 S HARLEM AVE","MOTORCYCLIST",,"-87.80074","41.776597","POINT (-87.80074 41.776597)"
"O917341","07/13/2020 02:21:00 AM","1502 S CENTRAL PARK AVE","CYCLIST",,"-87.7154","41.860652","POINT (-87.7154 41.860652)"
"O919729","07/12/2020 01:50:00 AM","100 E 130TH ST","DRIVER",,"-87.61842","41.659217","POINT (-87.61842 41.659217)"
"O916792","07/11/2020 11:50:00 PM","11100 S PULASKI RD","PEDESTRIAN",,"-87.72046","41.691095","POINT (-87.72046 41.691095)"
"P209357","07/11/2020 06:41:00 AM","2558 W PETERSON AVE","PASSENGER",,"-87.69447","41.990581","POINT (-87.69447 41.990581)"
"O915418","07/10/2020 02:55:00 AM","501 S SACRAMENTO BLVD","PEDESTRIAN",,"-87.70102966","41.87435001","POINT (-87.70102966 41.87435001)"
,"07/09/2020 03:45:00 AM","4047 W CHICAGO AVE","DRIVER",,"-87.72797","41.895223","POINT (-87.72797 41.895223)"
"O914788","07/08/2020 10:29:00 PM","11800 S HALSTED ST","DRIVER",,"-87.64211","41.679598","POINT (-87.64211 41.679598)"
"O911350","07/03/2020 09:53:00 PM","3138 W LAKE ST","DRIVER",,"-87.70523","41.884404","POINT (-87.70523 41.884404)"
"P208120","07/03/2020 09:53:00 PM","3138 W LAKE ST","PASSENGER",,"-87.70523","41.884404","POINT (-87.70523 41.884404)"
"O910109","07/02/2020 02:36:00 AM","631 W 115TH ST","DRIVER",,"-87.6385","41.685014","POINT (-87.6385 41.685014)"
"O908274","06/28/2020 06:49:00 PM","8310 S LAWNDALE AVE","CYCLIST",,"-87.71451","41.741908","POINT (-87.71451 41.741908)"
"O907194","06/27/2020 02:11:00 AM","4651 W 79TH ST","DRIVER",,"-87.73842285","41.74908883","POINT (-87.73842285 41.74908883)"
"O906432","06/25/2020 09:00:00 PM","8500 S PULASKI RD","DRIVER",,"-87.72170401","41.7384684","POINT (-87.72170401 41.7384684)"
"P206405","06/21/2020 07:04:00 PM","8500 S HALSTED ST","PASSENGER",,"-87.64387","41.739661","POINT (-87.64387 41.739661)"
"O902710","06/19/2020 11:01:00 PM","4700 S COTTAGE GROVE AVE","PEDESTRIAN",,"-87.60671","41.809485","POINT (-87.60671 41.809485)"
"O901181","06/17/2020 12:53:00 PM","3958 W IOWA ST","DRIVER",,"-87.72607","41.897309","POINT (-87.72607 41.897309)"
"O901021","06/17/2020 03:00:00 AM","3300 W 87TH ST","PASSENGER",,"-87.70463","41.735259","POINT (-87.70463 41.735259)"
"P205685","06/17/2020 03:00:00 AM","3300 W 87TH ST","DRIVER",,"-87.70463","41.735259","POINT (-87.70463 41.735259)"
"P205686","06/17/2020 03:00:00 AM","3300 W 87TH ST","PASSENGER",,"-87.70463","41.735259","POINT (-87.70463 41.735259)"
"P205530","06/15/2020 07:07:00 AM","3739 W HARRISON ST","PASSENGER",,"-87.71973354","41.87340547","POINT (-87.71973354 41.87340547)"
"O897233","06/10/2020 06:07:00 AM","7141 S COTTAGE GROVE AVE","DRIVER",,"-87.60539","41.764684","POINT (-87.60539 41.764684)"
"O896315","06/08/2020 02:39:00 PM","4500 S RACINE AVE","DRIVER",,"-87.65539","41.812277","POINT (-87.65539 41.812277)"
"O893675","06/03/2020 09:57:00 PM","1600 W IRVING PARK RD","DRIVER",,"-87.66911","41.954399","POINT (-87.66911 41.954399)"
"O892871","06/02/2020 04:30:00 AM","4510 N PULASKI RD","PASSENGER",,"-87.72802885","41.96292884","POINT (-87.72802885 41.96292884)"
,"06/01/2020 07:19:00 PM","2942 W 51ST ST","PEDESTRIAN",,"-87.69473503","41.8009659","POINT (-87.69473503 41.8009659)"
"P203655","05/31/2020 02:16:00 AM","9500 S JEFFERY AVE","PASSENGER",,"-87.5755","41.722376","POINT (-87.5755 41.722376)"
"O891714","05/31/2020 02:16:00 AM","9500 S JEFFERY AVE","DRIVER",,"-87.5755","41.722376","POINT (-87.5755 41.722376)"
"O897227","05/25/2020 01:07:00 PM","600 S CANAL ST","PEDESTRIAN",,"-87.6396","41.874331","POINT (-87.6396 41.874331)"
"O888367","05/24/2020 02:16:00 PM","1155 S KEDZIE AVE","PEDESTRIAN",,"-87.70553","41.866519","POINT (-87.70553 41.866519)"
"O888167","05/23/2020 11:15:00 PM","730 S CICERO AVE","PEDESTRIAN",,"-87.74507","41.871243","POINT (-87.74507 41.871243)"
"O888299","05/23/2020 08:56:00 PM","3851 W CHICAGO AVE","PEDESTRIAN",,"-87.72323","41.895283","POINT (-87.72323 41.895283)"
"O886247","05/20/2020 07:47:00 AM","653 W TAYLOR ST","CYCLIST",,"-87.64366","41.869587","POINT (-87.64366 41.869587)"
"O882908","05/12/2020 07:00:00 PM","3036 W IRVING PARK RD","DRIVER",,"-87.70465","41.954051","POINT (-87.70465 41.954051)"
"O882856","05/12/2020 03:57:00 PM","1208 E 83RD ST","MOTORCYCLIST",,"-87.59294","41.744224","POINT (-87.59294 41.744224)"
"O881736","05/10/2020 12:27:00 AM","6636 S CORNELL DR","PEDESTRIAN",,"-87.58551","41.774143","POINT (-87.58551 41.774143)"
"O880424","05/06/2020 08:55:00 PM","2424 W CONGRESS PKWY","PEDESTRIAN",,"-87.68736","41.875105","POINT (-87.68736 41.875105)"
"O879862","05/05/2020 03:00:00 PM","4700 S ASHLAND AVE","PEDESTRIAN",,"-87.66511729","41.8085116","POINT (-87.66511729 41.8085116)"
"O876584","04/25/2020 08:34:00 PM","4125 W 31ST ST","PEDESTRIAN",,"-87.72793","41.836731","POINT (-87.72793 41.836731)"
"O873681","04/19/2020 03:30:00 PM","8501 S CICERO AVE","MOTORCYCLIST",,"-87.74083","41.738141","POINT (-87.74083 41.738141)"
"O873557","04/18/2020 04:31:00 AM","5959 W WARWICK AVE","DRIVER",,"-87.77648","41.948393","POINT (-87.77648 41.948393)"
"P199485","04/16/2020 10:40:00 PM","6900 S STATE ST","PASSENGER",,"-87.62509","41.769104","POINT (-87.62509 41.769104)"
"O872780","04/16/2020 10:40:00 PM","6900 S STATE ST","DRIVER",,"-87.62509","41.769104","POINT (-87.62509 41.769104)"
"O872421","04/15/2020 07:15:00 PM","5150 S ARCHER AVE","DRIVER",,"-87.73191","41.800502","POINT (-87.73191 41.800502)"
"P199374","04/14/2020 07:22:00 PM","2701 E 100TH ST","PASSENGER",,"-87.55804","41.713243","POINT (-87.55804 41.713243)"
"O869320","04/05/2020 02:11:00 AM","1725 E 67TH ST","PEDESTRIAN",,"-87.58279","41.773265","POINT (-87.58279 41.773265)"
"O869239","04/04/2020 09:50:00 PM","4222 W MADISON ST","PEDESTRIAN",,"-87.73154","41.880766","POINT (-87.73154 41.880766)"
"O867963","04/01/2020 04:50:00 AM","6900 S ASHLAND AVE","DRIVER",,"-87.66404","41.768455","POINT (-87.66404 41.768455)"
"O867137","03/28/2020 06:47:00 PM","1305 N LARAMIE AVE","PEDESTRIAN",,"-87.75567","41.904267","POINT (-87.75567 41.904267)"
,"03/18/2020 04:14:00 PM","REPORTED BY ROSEMONT POLICE DEPARTMENT","DRIVER",,"-87.88940645","41.99921279","POINT (-87.88940645 41.99921279)"
"O860755","03/11/2020 01:10:00 PM","4508 W 63RD ST","DRIVER",,"-87.7354","41.778621","POINT (-87.7354 41.778621)"
"O858408","03/09/2020 06:39:00 AM","1610 W 79TH ST","PEDESTRIAN",,"-87.66386","41.750457","POINT (-87.66386 41.750457)"
,"03/05/2020 06:34:00 PM","REPORTED BY EXTERNAL POLICE DEPARTMENT","DRIVER",,"-87.58499267","41.72135413","POINT (-87.58499267 41.72135413)"
"O853602","03/02/2020 02:07:00 AM","700 N LASALLE DR","DRIVER",,"-87.63282","41.89485","POINT (-87.63282 41.89485)"
"O852152","02/29/2020 12:35:00 AM","3730 W LAKE ST","CYCLIST",,"-87.7197","41.885242","POINT (-87.7197 41.885242)"
"P194323","02/25/2020 06:45:00 PM","1020 E 95TH ST","PASSENGER",,"-87.5988","41.722249","POINT (-87.5988 41.722249)"
"O848217","02/22/2020 10:25:00 PM","5940 S ASHLAND AVE","PEDESTRIAN",,"-87.66451","41.785526","POINT (-87.66451 41.785526)"
"O844861","02/17/2020 03:05:00 PM","8359 S ELIZABETH ST","DRIVER",,"-87.65456056","41.74146892","POINT (-87.65456056 41.74146892)"
"O843754","02/16/2020 03:36:00 AM","25 N CICERO AVE","DRIVER",,"-87.74517","41.881362","POINT (-87.74517 41.881362)"
"O845435","02/14/2020 07:26:00 PM","3812 W 111TH ST","PEDESTRIAN",,"-87.71602","41.69144","POINT (-87.71602 41.69144)"
,"02/12/2020 07:32:00 PM","REPORTED BY HOMETOWN POLICE DEPARTMENT","PEDESTRIAN",,"-87.72137345","41.73490932","POINT (-87.72137345 41.73490932)"
"O838563","02/08/2020 09:47:00 PM","3200 W JACKSON BLVD","DRIVER",,"-87.70613","41.877436","POINT (-87.70613 41.877436)"
"O838130","02/08/2020 09:30:00 AM","2432 N KIMBALL AVE","DRIVER",,"-87.71228","41.925653","POINT (-87.71228 41.925653)"
"P191013","02/05/2020 11:53:00 AM","3800 W LAKE ST","PASSENGER",,"-87.72099","41.885318","POINT (-87.72099 41.885318)"
"O833782","02/01/2020 07:45:00 PM","1401 S LAKE SHORE DRIVE","PEDESTRIAN",,"-87.61866","41.864153","POINT (-87.61866 41.864153)"
"O832962","01/31/2020 03:12:00 PM","6800 S KANST DR","DRIVER",,"-87.69531","41.770313","POINT (-87.69531 41.770313)"
"O828422","01/23/2020 11:40:00 PM","800 W 87TH ST","PEDESTRIAN",,"-87.64366","41.736183","POINT (-87.64366 41.736183)"
"P189267","01/22/2020 09:34:00 PM","2700 W 82ND ST","PASSENGER",,"-87.69012","41.744633","POINT (-87.69012 41.744633)"
"O822249","01/14/2020 07:52:00 PM","6120 W DEVON AVE","PEDESTRIAN",,"-87.78104","41.997515","POINT (-87.78104 41.997515)"
"P186359","01/01/2020 11:18:00 PM","1448 W 112TH PL","PASSENGER",,"-87.65875","41.689427","POINT (-87.65875 41.689427)"
"O814537","01/01/2020 11:18:00 PM","1448 W 112TH PL","DRIVER",,"-87.65875","41.689427","POINT (-87.65875 41.689427)"
"P186358","01/01/2020 11:18:00 PM","1448 W 112TH PL","PASSENGER",,"-87.65875","41.689427","POINT (-87.65875 41.689427)"
"O810553","12/26/2019 03:07:00 PM","248 W GARFIELD BLVD","PEDESTRIAN",,"-87.63251977","41.79463459","POINT (-87.63251977 41.79463459)"
"O809193","12/24/2019 01:50:00 AM","2327 E 91ST ST","DRIVER",,"-87.56709","41.729766","POINT (-87.56709 41.729766)"
"O808413","12/23/2019 04:26:00 AM","8031 S LAKE SHORE DR","DRIVER",,"-87.54123","41.749509","POINT (-87.54123 41.749509)"
"O802830","12/15/2019 01:38:00 PM","1032 W GARFIELD BLCD","DRIVER",,"-87.65118","41.794338","POINT (-87.65118 41.794338)"
"O805341","12/15/2019 05:00:00 AM","400 W POLK ST","DRIVER",,"-87.63771","41.872159","POINT (-87.63771 41.872159)"
"O800965","12/12/2019 07:20:00 PM","10220 S WENTWORTH AVE","DRIVER",,"-87.62849","41.70827","POINT (-87.62849 41.70827)"
"P182350","12/06/2019 11:35:00 AM","7200 S LOWE AVE","PASSENGER",,"-87.64019","41.763359","POINT (-87.64019 41.763359)"
"O790107","11/26/2019 08:38:00 AM","5 W TERMINAL ST","PEDESTRIAN",,"-87.88987","41.97517","POINT (-87.88987 41.97517)"
"O789293","11/25/2019 01:55:00 AM","5700 S LAKE SHORE DR","DRIVER",,"-87.58014777","41.79142028","POINT (-87.58014777 41.79142028)"
"O787161","11/21/2019 06:20:00 PM","8300 S EXCHANGE AVE","PEDESTRIAN",,"-87.5529","41.744581","POINT (-87.5529 41.744581)"
"O786957","11/21/2019 12:30:00 PM","5404 NORTH AVE","PEDESTRIAN",,"-87.76092","41.909544","POINT (-87.76092 41.909544)"
"O809138","11/21/2019 08:45:00 AM","4600 N LAKE SHORE DR","PEDESTRIAN",,"-87.64748","41.965718","POINT (-87.64748 41.965718)"
"O785779","11/19/2019 09:14:00 PM","2300 W OGDEN AVE","DRIVER",,"-87.68381","41.86666","POINT (-87.68381 41.86666)"
"P179685","11/17/2019 03:17:00 AM","400 E RANDOLPH ST","PASSENGER",,"-87.61725","41.884646","POINT (-87.61725 41.884646)"
"P179684","11/17/2019 03:17:00 AM","400 E RANDOLPH ST","DRIVER",,"-87.61725","41.884646","POINT (-87.61725 41.884646)"
"O783891","11/17/2019 02:40:00 AM","1000 W IRVING PARK","PEDESTRIAN",,"-87.65463","41.954597","POINT (-87.65463 41.954597)"
"O783901","11/17/2019 01:38:00 AM","6709 S STONY ISLAND AVE","CYCLIST",,"-87.58595","41.773028","POINT (-87.58595 41.773028)"
"O780639","11/13/2019 01:45:00 AM","13615 S TORRENCE AVE","DRIVER",,"-87.55915","41.647709","POINT (-87.55915 41.647709)"
"O775752","11/06/2019 06:58:00 AM","3800 N MILWAUKEE AVE","CYCLIST",,"-87.74195","41.94999","POINT (-87.74195 41.94999)"
"O773263","11/02/2019 01:08:00 PM","5 E CONGRESS PKWY","PEDESTRIAN",,"-87.6276","41.8755682","POINT (-87.6276 41.8755682)"
"O771041","10/30/2019 09:10:00 PM","10614 S WESTERN AVE","PEDESTRIAN",,"-87.6815773","41.70041507","POINT (-87.6815773 41.70041507)"
"O769730","10/29/2019 10:10:00 AM","4456 N CUMBERLAND AVE","DRIVER",,"-87.83684579","41.96099108","POINT (-87.83684579 41.96099108)"
"O768206","10/26/2019 10:10:00 PM","8749 S HALSTED ST","DRIVER",,"-87.64343","41.734449","POINT (-87.64343 41.734449)"
"O767424","10/26/2019 04:30:00 AM","2420 S DR MARTIN LUTHER KING JR DR","DRIVER",,"-87.61803","41.8487","POINT (-87.61803 41.8487)"
"P189390","10/24/2019 09:03:00 PM","101 N WACKER DR","PASSENGER",,"-87.63665","41.883234","POINT (-87.63665 41.883234)"
"O765693","10/23/2019 11:42:00 AM","4001 E 134TH ST","DRIVER",,"-87.52761765","41.65150303","POINT (-87.52761765 41.65150303)"
"O922720","10/20/2019 02:18:00 AM","3402 W IRVING PARK RD","CYCLIST",,"-87.74195","41.94999","POINT (-87.74195 41.94999)"
"O762632","10/18/2019 04:11:00 PM","802 W GARFIELD BLVD","PEDESTRIAN",,"-87.64536048","41.79440996","POINT (-87.64536048 41.79440996)"
"O760132","10/14/2019 12:28:00 PM","2100 N PULASKI RD","PEDESTRIAN",,"-87.72676","41.919037","POINT (-87.72676 41.919037)"
"P173037","10/08/2019 05:39:00 AM","3600 S TRUMBULL AVE","PASSENGER",,"-87.71128","41.844341","POINT (-87.71128 41.844341)"
"O743709","09/22/2019 12:00:00 AM","2030 N CICERO AVE","PEDESTRIAN",,"-87.74629","41.917887","POINT (-87.74629 41.917887)"
"O740769","09/17/2019 12:00:00 AM","530 N LA SALLE DR","PEDESTRIAN",,"-87.63273","41.891682","POINT (-87.63273 41.891682)"
"O739363","09/16/2019 12:00:00 AM","19 E OHIO ST","PEDESTRIAN",,"-87.62724","41.892374","POINT (-87.62724 41.892374)"
"O738645","09/14/2019 12:00:00 AM","1600 S KEDVALE AVE","MOTORCYCLIST",,"-87.72877","41.858727","POINT (-87.72877 41.858727)"
"O736098","09/11/2019 12:00:00 AM","5245 W FULLERTON AVE","PEDESTRIAN",,"-87.75799","41.923973","POINT (-87.75799 41.923973)"
"O728919","09/01/2019 12:00:00 AM","4550 W LAKE ST","CYCLIST",,"-87.74016","41.886399","POINT (-87.74016 41.886399)"
"O728695","08/31/2019 03:41:00 PM","4741 W FULLERTON AVE","PEDESTRIAN",,"-87.74553","41.924141","POINT (-87.74553 41.924141)"
"P166291","08/29/2019 02:20:00 AM","1 S HALSTED ST","PASSENGER",,"-87.64721","41.881717","POINT (-87.64721 41.881717)"
"O726045","08/27/2019 12:40:00 PM","3945 W LAKE ST","PEDESTRIAN",,"-87.72506","41.885323","POINT (-87.72506 41.885323)"
"P165986","08/26/2019 03:48:00 PM","6227 W GREGORY ST","PASSENGER",,"-87.78431","41.981816","POINT (-87.78431 41.981816)"
"O810212","08/26/2019 09:00:00 AM","3631 S CALIFORNIA AVE","DRIVER",,"-87.69459","41.827386","POINT (-87.69459 41.827386)"
"O715980","08/13/2019 10:03:00 AM","799 W 51ST ST","MOTORCYCLIST",,"-87.64528","41.801475","POINT (-87.64528 41.801475)"
"O714194","08/10/2019 07:13:00 PM","405 E 61ST ST","PEDESTRIAN",,"-87.61547","41.783779","POINT (-87.61547 41.783779)"
"O872575","08/08/2019 09:14:00 AM","3832 N CICERO AVE","MOTORCYCLIST",,"-87.74739","41.95077","POINT (-87.74739 41.95077)"
"O720157","08/07/2019 05:00:00 PM","4300 S CALIFORNIA AVE","PEDESTRIAN",,"-87.69457","41.81545","POINT (-87.69457 41.81545)"
"O708920","08/03/2019 03:10:00 PM","9400 S COTTAGE GROVE AVE","PEDESTRIAN",,"-87.60466","41.724067","POINT (-87.60466 41.724067)"
"O708332","08/02/2019 07:25:00 PM","5402 S LAKE SHORE DR SB","MOTORCYCLIST",,"-87.58087","41.797907","POINT (-87.58087 41.797907)"
"O709305","08/01/2019 09:03:00 AM","1030 W OAKDALE AVE","PEDESTRIAN",,"-87.65513","41.935445","POINT (-87.65513 41.935445)"
"O706822","07/31/2019 04:55:00 PM","2800 W COLUMBUS AVE","PEDESTRIAN",,"-87.69301","41.754821","POINT (-87.69301 41.754821)"
"O705540","07/30/2019 08:30:00 AM","4243 W ROOSEVELT RD","DRIVER",,"-87.73170774","41.8659683","POINT (-87.73170774 41.8659683)"
"O699223","07/28/2019 02:13:00 AM","3529 N HALSTED ST","DRIVER",,"-87.64930836","41.94632714","POINT (-87.64930836 41.94632714)"
"O703854","07/27/2019 09:48:00 PM","3731 S LAKE SHORE DR NB","PEDESTRIAN",,"-87.60337","41.828738","POINT (-87.60337 41.828738)"
"O703039","07/26/2019 06:55:00 PM","4715 S ASHLAND AVE","PEDESTRIAN",,"-87.664814","41.80811963","POINT (-87.664814 41.80811963)"
"O695774","07/17/2019 02:00:00 PM","818 N HOMAN AVE","PEDESTRIAN",,"-87.7116","41.896082","POINT (-87.7116 41.896082)"
"O695499","07/17/2019 02:38:00 AM","805 S CENTRAL AVE","PEDESTRIAN",,"-87.76413","41.870013","POINT (-87.76413 41.870013)"
"O694565","07/15/2019 07:31:00 PM","6321 S ASHLAND AVE","PEDESTRIAN",,"-87.66406","41.778815","POINT (-87.66406 41.778815)"
"P157387","07/10/2019 04:44:00 PM","400 W 71ST ST","PASSENGER",,"-87.63473","41.765465","POINT (-87.63473 41.765465)"
"O689986","07/10/2019 07:50:00 AM","6500 S KEDZIE AVE","PEDESTRIAN",,"-87.7032","41.775274","POINT (-87.7032 41.775274)"
"O688492","07/08/2019 02:55:00 AM","970 W SHERIDAN RD","DRIVER",,"-87.65578","41.99832","POINT (-87.65578 41.99832)"
"O687331","07/06/2019 12:49:00 AM","1620 S HOMAN AVE","PEDESTRIAN",,"-87.71046","41.858363","POINT (-87.71046 41.858363)"
"O686352","07/04/2019 09:35:00 PM","4959 W DIVERSEY AVE","MOTORCYCLIST",,"-87.75138","41.931359","POINT (-87.75138 41.931359)"
"O685933","07/03/2019 09:53:00 PM","6900 S STONY ISLAND AVE","MOTORCYCLIST",,"-87.58638","41.76965","POINT (-87.58638 41.76965)"
"O683110","06/30/2019 07:30:00 PM","3416 N PONTIAC AVE","DRIVER",,"-87.83510477","41.94130489","POINT (-87.83510477 41.94130489)"
"O682953","06/30/2019 12:00:00 PM","9859 S VAN VLISSINGEN RD","PEDESTRIAN",,"-87.5742","41.715622","POINT (-87.5742 41.715622)"
"O682190","06/29/2019 04:06:00 PM","9499 S  ST LAWRENCE AVE","MOTORCYCLIST",,"-87.60916","41.722069","POINT (-87.60916 41.722069)"
"P154747","06/26/2019 05:38:00 PM","1302 E 47TH ST","PASSENGER",,"-87.5948861","41.80977358","POINT (-87.5948861 41.80977358)"
"O679099","06/25/2019 08:46:00 PM","501 S LAKE SHORE DR NB","PEDESTRIAN",,"-87.61699","41.875762","POINT (-87.61699 41.875762)"
"O678151","06/24/2019 06:41:00 PM","8900 S CLYDE AVE","PEDESTRIAN",,"-87.5733478","41.73334986","POINT (-87.5733478 41.73334986)"
"P154083","06/23/2019 06:05:00 PM","2255 W HARRISON ST","PASSENGER",,"-87.6835","41.873822","POINT (-87.6835 41.873822)"
"P154084","06/23/2019 06:05:00 PM","2255 W HARRISON ST","PASSENGER",,"-87.6835","41.873822","POINT (-87.6835 41.873822)"
"P154082","06/23/2019 06:05:00 PM","2255 W HARRISON ST","PASSENGER",,"-87.6835","41.873822","POINT (-87.6835 41.873822)"
"O676647","06/22/2019 09:20:00 PM","3158 W FULLERTON AVE","DRIVER",,"-87.70696618","41.92482576","POINT (-87.70696618 41.92482576)"
